"data","lable"
-0.400000006,"Yandex"
-0.800000012,"Yandex"
-0.100000001,"Yandex"
-0.699999988,"Yandex"
-0.699999988,"Yandex"
-0.200000003,"Yandex"
-0.5,"Yandex"
-0.300000012,"Yandex"
-0.400000006,"Yandex"
-0.899999976,"Yandex"
-0.899999976,"Yandex"
-0.200000003,"Yandex"
-0.200000003,"Yandex"
-0.899999976,"Yandex"
-0.200000003,"Yandex"
0.400000006,"Yandex"
-0.899999976,"Yandex"
0.400000006,"Yandex"
-0.400000006,"Yandex"
0.699999988,"Yandex"
0.600000024,"Yandex"
-0.200000003,"Yandex"
-0.899999976,"Yandex"
-0.800000012,"Yandex"
0.899999976,"Yandex"
-0.600000024,"Yandex"
-0.100000001,"Yandex"
-0.300000012,"Yandex"
-0.600000024,"Yandex"
-0.899999976,"Yandex"
-0.899999976,"Yandex"
-0.899999976,"Yandex"
-0.899999976,"Yandex"
-0.200000003,"Yandex"
-0.400000006,"Yandex"
0,"Yandex"
0.5,"Yandex"
0.400000006,"Yandex"
0.400000006,"Yandex"
0.300000012,"Yandex"
0.600000024,"Yandex"
-0.899999976,"Yandex"
-0.899999976,"Yandex"
-0.400000006,"Yandex"
0,"Yandex"
-0.899999976,"Yandex"
-0.899999976,"Yandex"
-0.899999976,"Yandex"
-0.800000012,"Yandex"
0,"Yandex"
-0.699999988,"Yandex"
0.899999976,"Yandex"
-0.899999976,"Yandex"
-0.899999976,"Yandex"
-0.899999976,"Yandex"
-0.899999976,"Yandex"
-0.899999976,"Yandex"
0,"Yandex"
-0.300000012,"Yandex"
-0.400000006,"Yandex"
0,"Yandex"
-0.5,"Yandex"
-0.699999988,"Yandex"
0.100000001,"Yandex"
-0.699999988,"Yandex"
0.400000006,"Yandex"
0,"Yandex"
0.300000012,"Yandex"
0.400000006,"Yandex"
-0.899999976,"Yandex"
0.100000001,"Yandex"
0.699999988,"Yandex"
-0.600000024,"Yandex"
0.100000001,"Yandex"
0.400000006,"Yandex"
-0.300000012,"Yandex"
-0.300000012,"Yandex"
-0.400000006,"Yandex"
-0.400000006,"Yandex"
-0.400000006,"Yandex"
-0.699999988,"Yandex"
0,"Yandex"
0.200000003,"Yandex"
-0.100000001,"Yandex"
-0.200000003,"Yandex"
-0.899999976,"Yandex"
0.800000012,"Yandex"
0.400000006,"Yandex"
-0.699999988,"Yandex"
-0.200000003,"Yandex"
0.800000012,"Yandex"
0.800000012,"Yandex"
0.800000012,"Yandex"
0,"Yandex"
0,"Yandex"
0.800000012,"Yandex"
0.800000012,"Yandex"
0.800000012,"Yandex"
0.100000001,"Yandex"
-0.800000012,"Yandex"
-0.800000012,"Yandex"
-0.899999976,"Yandex"
-0.899999976,"Yandex"
-0.400000006,"Yandex"
-0.200000003,"Yandex"
-0.800000012,"Yandex"
-0.5,"Yandex"
-0.699999988,"Yandex"
0.800000012,"Yandex"
-0.5,"Yandex"
-0.600000024,"Yandex"
0.200000003,"Yandex"
-0.400000006,"Yandex"
-0.100000001,"Yandex"
-0.800000012,"Yandex"
-0.300000012,"Yandex"
0.100000001,"Yandex"
-0.100000001,"Yandex"
-0.899999976,"Yandex"
-0.899999976,"Yandex"
-0.899999976,"Yandex"
-0.899999976,"Yandex"
-0.899999976,"Yandex"
0.600000024,"Yandex"
0,"Yandex"
-0.699999988,"Yandex"
-0.400000006,"Yandex"
0,"Yandex"
0.600000024,"Yandex"
-0.600000024,"Yandex"
-0.5,"Yandex"
-0.800000012,"Yandex"
-0.5,"Yandex"
0.100000001,"Yandex"
-0.200000003,"Yandex"
-0.800000012,"Yandex"
-0.600000024,"Yandex"
-0.100000001,"Yandex"
-0.600000024,"Yandex"
0,"Yandex"
0.300000012,"Yandex"
0.600000024,"Yandex"
-0.400000006,"Yandex"
0.699999988,"Yandex"
0,"Yandex"
-0.200000003,"Yandex"
-0.400000006,"Yandex"
-0.300000012,"Yandex"
0.800000012,"Yandex"
-0.200000003,"Yandex"
0,"Yandex"
-0.200000003,"Yandex"
-0.300000012,"Yandex"
0.200000003,"Yandex"
0.300000012,"Yandex"
0,"Yandex"
-0.699999988,"Yandex"
-0.200000003,"Yandex"
-0.699999988,"Yandex"
-0.800000012,"Yandex"
-0.899999976,"Yandex"
-0.5,"Yandex"
-0.5,"Yandex"
0.100000001,"Yandex"
0,"Yandex"
-0.699999988,"Yandex"
0.200000003,"Yandex"
-0.200000003,"Yandex"
-0.600000024,"Yandex"
0.300000012,"Yandex"
0.100000001,"Yandex"
-0.5,"Yandex"
-0.699999988,"Yandex"
-0.800000012,"Yandex"
-0.899999976,"Yandex"
-0.300000012,"Yandex"
-0.200000003,"Yandex"
-0.699999988,"Yandex"
-0.600000024,"Yandex"
-0.400000006,"Yandex"
-0.800000012,"Yandex"
-0.800000012,"Yandex"
0.100000001,"Yandex"
-0.100000001,"Yandex"
-0.200000003,"Yandex"
0.100000001,"Yandex"
-0.5,"Yandex"
0,"Yandex"
-0.899999976,"Yandex"
0.200000003,"Yandex"
-0.100000001,"Yandex"
0.200000003,"Yandex"
0,"Yandex"
0.800000012,"Yandex"
0.100000001,"Yandex"
-0.800000012,"Yandex"
-0.200000003,"Yandex"
-0.100000001,"Yandex"
-0.400000006,"Yandex"
0,"Yandex"
-0.800000012,"Yandex"
-0.100000001,"Yandex"
0.200000003,"Yandex"
0.100000001,"Yandex"
0.699999988,"Yandex"
0.300000012,"Yandex"
0.200000003,"Yandex"
-0.100000001,"Yandex"
0,"Yandex"
0.400000006,"Yandex"
-0.200000003,"Yandex"
0,"Yandex"
0.699999988,"Yandex"
0.699999988,"Yandex"
0.400000006,"Yandex"
0.300000012,"Yandex"
0.400000006,"Yandex"
0.300000012,"Yandex"
0.300000012,"Yandex"
0.100000001,"Yandex"
0,"Yandex"
-0.100000001,"Yandex"
0,"Yandex"
-0.100000001,"Yandex"
0.200000003,"Yandex"
0.699999988,"Yandex"
-0.5,"Yandex"
-0.699999988,"Yandex"
-0.100000001,"Yandex"
0.899999976,"Yandex"
0,"Yandex"
0.200000003,"Yandex"
-0.100000001,"Yandex"
0.600000024,"Yandex"
0.100000001,"Yandex"
-0.300000012,"Yandex"
-0.300000012,"Yandex"
-0.200000003,"Yandex"
0.100000001,"Yandex"
0,"Yandex"
0,"Yandex"
-0.100000001,"Yandex"
0.200000003,"Yandex"
0.100000001,"Yandex"
-0.100000001,"Yandex"
0.899999976,"Yandex"
0.100000001,"Yandex"
-0.899999976,"Yandex"
0,"Yandex"
0.400000006,"Yandex"
0.200000003,"Yandex"
0.100000001,"Yandex"
0.600000024,"Yandex"
0.5,"Yandex"
-0.300000012,"Yandex"
0.600000024,"Yandex"
0.400000006,"Yandex"
0.800000012,"Yandex"
-0.600000024,"Yandex"
0.800000012,"Yandex"
0.200000003,"Yandex"
-0.800000012,"Yandex"
-0.699999988,"Yandex"
0,"Yandex"
0,"Yandex"
0,"Yandex"
0.200000003,"Yandex"
0.200000003,"Yandex"
0.200000003,"Yandex"
0.5,"Yandex"
0.200000003,"Yandex"
0,"Yandex"
0.100000001,"Yandex"
-0.200000003,"Yandex"
0.200000003,"Yandex"
0.5,"Yandex"
-0.100000001,"Yandex"
0.300000012,"Yandex"
0.600000024,"Yandex"
-0.100000001,"Yandex"
0.5,"Yandex"
-0.300000012,"Yandex"
0.200000003,"Yandex"
0.100000001,"Yandex"
0,"Yandex"
-0.400000006,"Yandex"
0.200000003,"Yandex"
0.100000001,"Yandex"
-0.400000006,"Yandex"
-0.899999976,"Yandex"
-0.300000012,"Yandex"
0,"Yandex"
0,"Yandex"
-0.200000003,"Yandex"
0.200000003,"Yandex"
-0.899999976,"Yandex"
-0.699999988,"Yandex"
-0.800000012,"Yandex"
0,"Yandex"
0.5,"Yandex"
0.600000024,"Yandex"
0.899999976,"Yandex"
0.400000006,"Yandex"
-0.800000012,"Yandex"
-0.100000001,"Yandex"
-0.699999988,"Yandex"
0.100000001,"Yandex"
-0.100000001,"Yandex"
-0.5,"Yandex"
0,"Yandex"
0.600000024,"Yandex"
-0.100000001,"Yandex"
0.600000024,"Yandex"
0.5,"Yandex"
0.200000003,"Yandex"
0.300000012,"Yandex"
0.600000024,"Yandex"
-0.600000024,"Yandex"
0,"Yandex"
0.800000012,"Yandex"
-0.200000003,"Yandex"
0.100000001,"Yandex"
0.100000001,"Yandex"
0.899999976,"Yandex"
-0.600000024,"Yandex"
0.600000024,"Yandex"
0.800000012,"Yandex"
0.699999988,"Yandex"
-0.5,"Yandex"
-0.600000024,"Yandex"
0.899999976,"Yandex"
0.699999988,"Yandex"
0,"Yandex"
-0.5,"Yandex"
-0.200000003,"Yandex"
-0.400000006,"Yandex"
-0.200000003,"Yandex"
0.699999988,"Yandex"
-0.300000012,"Yandex"
0.800000012,"Yandex"
0,"Yandex"
-0.300000012,"Yandex"
-0.800000012,"Yandex"
0.400000006,"Yandex"
-0.400000006,"Yandex"
-0.200000003,"Yandex"
-0.100000001,"Yandex"
-0.699999988,"Yandex"
0,"Yandex"
0.899999976,"Yandex"
0.100000001,"Yandex"
-0.300000012,"Yandex"
-0.600000024,"Yandex"
0,"Yandex"
-0.100000001,"Yandex"
-0.600000024,"Yandex"
0,"Yandex"
0.300000012,"Yandex"
0.600000024,"Yandex"
0.100000001,"Yandex"
-0.300000012,"Yandex"
0.100000001,"Yandex"
-0.300000012,"Yandex"
0,"Yandex"
0.5,"Yandex"
-0.300000012,"Yandex"
0.699999988,"Yandex"
-0.899999976,"Yandex"
-0.899999976,"Yandex"
-0.400000006,"Yandex"
-0.400000006,"Yandex"
0,"Yandex"
-0.400000006,"Yandex"
-0.5,"Yandex"
0.5,"Yandex"
-0.899999976,"Yandex"
0,"Yandex"
-0.300000012,"Yandex"
0,"Yandex"
-0.400000006,"Yandex"
-0.300000012,"Yandex"
0.899999976,"Yandex"
-0.200000003,"Yandex"
0.600000024,"Yandex"
0,"Yandex"
0.5,"Yandex"
0,"Yandex"
0.100000001,"Yandex"
-0.600000024,"Yandex"
0.200000003,"Yandex"
0.100000001,"Yandex"
0,"Yandex"
0,"Yandex"
0.100000001,"Yandex"
0.5,"Yandex"
0.800000012,"Yandex"
0,"Yandex"
-0.400000006,"Yandex"
0,"Yandex"
-0.400000006,"Yandex"
0.300000012,"Yandex"
0,"Yandex"
0.100000001,"Yandex"
-0.300000012,"Yandex"
0,"Yandex"
0.5,"Yandex"
0,"Yandex"
0.400000006,"Yandex"
0,"Yandex"
-0.300000012,"Yandex"
0.300000012,"Yandex"
0,"Yandex"
0.600000024,"Yandex"
0.5,"Yandex"
0,"Yandex"
0.400000006,"Yandex"
0.100000001,"Yandex"
0.200000003,"Yandex"
0.300000012,"Yandex"
0.300000012,"Yandex"
0.300000012,"Yandex"
0.300000012,"Yandex"
0.100000001,"Yandex"
-0.899999976,"Yandex"
0,"Yandex"
0,"Yandex"
0.200000003,"Yandex"
-0.300000012,"Yandex"
-0.100000001,"Yandex"
0,"Yandex"
-0.5,"Yandex"
0,"Yandex"
-0.100000001,"Yandex"
0,"Yandex"
-0.100000001,"Yandex"
-0.699999988,"Yandex"
0.300000012,"Yandex"
0,"Yandex"
0,"Yandex"
-0.600000024,"Yandex"
0.100000001,"Yandex"
-0.699999988,"Yandex"
0.699999988,"Yandex"
-0.300000012,"Yandex"
0,"Yandex"
0.200000003,"Yandex"
-0.300000012,"Yandex"
-0.300000012,"Yandex"
0.200000003,"Yandex"
0.100000001,"Yandex"
0.100000001,"Yandex"
0,"Yandex"
0,"Yandex"
-0.300000012,"Yandex"
0.100000001,"Yandex"
-0.600000024,"Yandex"
-0.400000006,"Yandex"
-0.899999976,"Yandex"
0.5,"Yandex"
-0.5,"Yandex"
-0.899999976,"Yandex"
0.200000003,"Yandex"
-0.600000024,"Yandex"
0.899999976,"Yandex"
-0.699999988,"Yandex"
0.300000012,"Yandex"
0,"Yandex"
0.800000012,"Yandex"
0.100000001,"Yandex"
-0.600000024,"Yandex"
0.5,"Yandex"
-0.699999988,"Yandex"
0.400000006,"Yandex"
0,"Yandex"
-0.200000003,"Yandex"
0,"Yandex"
-0.5,"Yandex"
0,"Yandex"
-0.200000003,"Yandex"
-0.5,"Yandex"
-0.699999988,"Yandex"
-0.300000012,"Yandex"
0,"Yandex"
0,"Yandex"
-0.400000006,"Yandex"
-0.300000012,"Yandex"
-0.200000003,"Yandex"
0,"Yandex"
0,"Yandex"
-0.100000001,"Yandex"
0.899999976,"Yandex"
0,"Yandex"
-0.600000024,"Yandex"
-0.200000003,"Yandex"
-0.300000012,"Yandex"
0.200000003,"Yandex"
-0.200000003,"Yandex"
-0.899999976,"Yandex"
-0.699999988,"Yandex"
-0.800000012,"Yandex"
0,"Yandex"
0.200000003,"Yandex"
0.899999976,"Yandex"
0.200000003,"Yandex"
0.100000001,"Yandex"
-0.100000001,"Yandex"
0,"Yandex"
0,"Yandex"
-0.400000006,"Yandex"
-0.699999988,"Yandex"
0.400000006,"Yandex"
0.100000001,"Yandex"
0,"Yandex"
0,"Yandex"
0,"Yandex"
0,"Yandex"
0.200000003,"Yandex"
-0.600000024,"Yandex"
0.200000003,"Yandex"
0,"Yandex"
0.300000012,"Yandex"
-0.600000024,"Yandex"
-0.400000006,"Yandex"
-0.800000012,"Yandex"
-0.699999988,"Yandex"
-0.800000012,"Yandex"
-0.200000003,"Yandex"
0,"Yandex"
-0.300000012,"Yandex"
-0.400000006,"Yandex"
0,"Yandex"
-0.300000012,"Yandex"
-0.600000024,"Yandex"
-0.200000003,"Yandex"
-0.5,"Yandex"
-0.100000001,"Yandex"
-0.699999988,"Yandex"
-0.200000003,"Yandex"
0,"Yandex"
-0.699999988,"Yandex"
0.300000012,"Yandex"
-0.100000001,"Yandex"
0.699999988,"Yandex"
0,"Yandex"
0,"Yandex"
-0.200000003,"Yandex"
-0.300000012,"Yandex"
-0.400000006,"Yandex"
0.100000001,"Yandex"
-0.699999988,"Yandex"
0.600000024,"Yandex"
0.300000012,"Yandex"
0,"Yandex"
-0.5,"Yandex"
-0.200000003,"Yandex"
0,"Yandex"
-0.100000001,"Yandex"
-0.300000012,"Yandex"
0.300000012,"Yandex"
0.400000006,"Yandex"
-0.400000006,"Yandex"
-0.800000012,"Yandex"
-0.5,"Yandex"
0.5,"Yandex"
0.600000024,"Yandex"
-0.899999976,"Yandex"
0,"Yandex"
0.100000001,"Yandex"
0,"Yandex"
0,"Yandex"
-0.600000024,"Yandex"
-0.899999976,"Yandex"
0,"Yandex"
0,"Yandex"
0.300000012,"Yandex"
0.600000024,"Yandex"
-0.400000006,"Yandex"
0.5,"Yandex"
-0.5,"Yandex"
-0.200000003,"Yandex"
-0.100000001,"Yandex"
0.100000001,"Yandex"
0,"Yandex"
-0.5,"Yandex"
-0.899999976,"Yandex"
-0.300000012,"Yandex"
-0.5,"Yandex"
0,"Yandex"
0.100000001,"Yandex"
0,"Yandex"
0,"Yandex"
-0.699999988,"Yandex"
-0.200000003,"Yandex"
0.400000006,"Yandex"
-0.200000003,"Yandex"
0.800000012,"Yandex"
0,"Yandex"
0.5,"Yandex"
-0.699999988,"Yandex"
-0.100000001,"Yandex"
-0.100000001,"Yandex"
0.800000012,"Yandex"
-0.100000001,"Yandex"
0.300000012,"Yandex"
0.400000006,"Yandex"
0.400000006,"Yandex"
-0.300000012,"Yandex"
-0.100000001,"Yandex"
0.300000012,"Yandex"
0,"Yandex"
0.300000012,"Yandex"
0.600000024,"Yandex"
-0.800000012,"Yandex"
-0.899999976,"Yandex"
0,"Yandex"
0.200000003,"Yandex"
-0.400000006,"Yandex"
-0.300000012,"Yandex"
-0.100000001,"Yandex"
-0.800000012,"Yandex"
-0.699999988,"Yandex"
-0.800000012,"Yandex"
-0.800000012,"Yandex"
-0.300000012,"Yandex"
0,"Yandex"
0.300000012,"Yandex"
-0.5,"Yandex"
0.200000003,"Yandex"
0.400000006,"Yandex"
0.200000003,"Yandex"
-0.300000012,"Yandex"
0.699999988,"Yandex"
0,"Yandex"
-0.600000024,"Yandex"
0,"Yandex"
-0.699999988,"Yandex"
0,"Yandex"
-0.200000003,"Yandex"
-0.100000001,"Yandex"
0.899999976,"Yandex"
-0.200000003,"Yandex"
0,"Yandex"
-0.699999988,"Yandex"
-0.699999988,"Yandex"
0,"Yandex"
-0.400000006,"Yandex"
-0.800000012,"Yandex"
-0.100000001,"Yandex"
-0.100000001,"Yandex"
0,"Yandex"
0,"Yandex"
0,"Yandex"
0.200000003,"Yandex"
-0.300000012,"Yandex"
0,"Yandex"
0.100000001,"Yandex"
-0.5,"Yandex"
-0.200000003,"Yandex"
-0.800000012,"Yandex"
-0.5,"Yandex"
0,"Yandex"
-0.800000012,"Yandex"
-0.800000012,"Yandex"
0.5,"Yandex"
-0.699999988,"Yandex"
0,"Yandex"
0,"Yandex"
0,"Yandex"
0.100000001,"Yandex"
-0.100000001,"Yandex"
-0.5,"Yandex"
-0.600000024,"Yandex"
-0.800000012,"Yandex"
-0.200000003,"Yandex"
0.899999976,"Yandex"
0.200000003,"Yandex"
0.100000001,"Yandex"
0.899999976,"Yandex"
0,"Yandex"
0.600000024,"Yandex"
0.600000024,"Yandex"
-0.800000012,"Yandex"
0,"Yandex"
0,"Yandex"
0,"Yandex"
0,"Yandex"
-0.300000012,"Yandex"
0.100000001,"Yandex"
-0.699999988,"Yandex"
-0.699999988,"Yandex"
-0.300000012,"Yandex"
-0.100000001,"Yandex"
-0.899999976,"Yandex"
0.100000001,"Yandex"
-0.100000001,"Yandex"
-0.300000012,"Yandex"
-0.300000012,"Yandex"
-0.300000012,"Yandex"
-0.5,"Yandex"
-0.300000012,"Yandex"
-0.100000001,"Yandex"
-0.699999988,"Yandex"
0.200000003,"Yandex"
-0.800000012,"Yandex"
0.5,"Yandex"
0.200000003,"Yandex"
0.200000003,"Yandex"
0.699999988,"Yandex"
-0.400000006,"Yandex"
0.400000006,"Yandex"
-0.400000006,"Yandex"
0.5,"Yandex"
0.899999976,"Yandex"
0.800000012,"Yandex"
0.899999976,"Yandex"
0.699999988,"Yandex"
-0.300000012,"Yandex"
-0.100000001,"Yandex"
-0.800000012,"Yandex"
-0.899999976,"Yandex"
-0.899999976,"Yandex"
0.300000012,"Yandex"
0,"Yandex"
0.800000012,"Yandex"
0.200000003,"Yandex"
0,"Yandex"
0.300000012,"Yandex"
0.200000003,"Yandex"
-0.100000001,"Yandex"
-0.100000001,"Yandex"
-0.200000003,"Yandex"
-0.899999976,"Yandex"
-0.400000006,"Yandex"
-0.200000003,"Yandex"
0.800000012,"Yandex"
0.200000003,"Yandex"
0,"Yandex"
0.100000001,"Yandex"
0.400000006,"Yandex"
0.100000001,"Yandex"
-0.800000012,"Yandex"
0.800000012,"Yandex"
0.200000003,"Yandex"
0,"Yandex"
0.400000006,"Yandex"
0,"Yandex"
0,"Yandex"
-0.899999976,"Yandex"
0.699999988,"Yandex"
0,"Yandex"
0.400000006,"Yandex"
0,"Yandex"
0.300000012,"Yandex"
0,"Yandex"
-0.300000012,"Yandex"
-0.899999976,"Yandex"
-0.899999976,"Yandex"
-0.899999976,"Yandex"
0,"Yandex"
0.5,"Yandex"
-0.400000006,"Yandex"
0.100000001,"Yandex"
-0.400000006,"Yandex"
-0.899999976,"Yandex"
-0.300000012,"Yandex"
0,"Yandex"
0.800000012,"Yandex"
-0.200000003,"Yandex"
-0.899999976,"Yandex"
-0.899999976,"Yandex"
0,"Yandex"
0.5,"Yandex"
0.899999976,"Yandex"
0,"Yandex"
-0.800000012,"Yandex"
-0.200000003,"Yandex"
0,"Yandex"
-0.200000003,"Yandex"
-0.100000001,"Yandex"
0.5,"Yandex"
0.300000012,"Yandex"
0.800000012,"Yandex"
0.800000012,"Yandex"
0.800000012,"Yandex"
-0.200000003,"Yandex"
0.800000012,"Yandex"
0.300000012,"Yandex"
0.600000024,"Yandex"
0.800000012,"Yandex"
-0.200000003,"Yandex"
0,"Yandex"
0.800000012,"Yandex"
-0.699999988,"Yandex"
0.899999976,"Yandex"
-0.800000012,"Yandex"
-0.800000012,"Yandex"
-0.200000003,"Yandex"
-0.600000024,"Yandex"
-0.699999988,"Yandex"
-0.100000001,"Yandex"
0.400000006,"Yandex"
-0.200000003,"Yandex"
0.600000024,"Yandex"
0,"Yandex"
0,"Yandex"
0.200000003,"Yandex"
-0.200000003,"Yandex"
0.400000006,"Yandex"
0.899999976,"Yandex"
0.200000003,"Yandex"
0.800000012,"Yandex"
0.300000012,"Yandex"
0,"Yandex"
-0.699999988,"Yandex"
0.699999988,"Yandex"
-0.100000001,"Yandex"
0.200000003,"Yandex"
-0.300000012,"Yandex"
-0.200000003,"Yandex"
-0.200000003,"Yandex"
0,"Yandex"
-0.300000012,"Yandex"
-0.600000024,"Yandex"
-0.5,"Yandex"
0.100000001,"Yandex"
0,"Yandex"
-0.899999976,"Yandex"
-0.800000012,"Yandex"
0.600000024,"Yandex"
0.300000012,"Yandex"
-0.699999988,"Yandex"
-0.699999988,"Yandex"
-0.600000024,"Yandex"
-0.200000003,"Yandex"
-0.300000012,"Yandex"
-0.100000001,"Yandex"
-0.600000024,"Yandex"
-0.600000024,"Yandex"
-0.100000001,"Yandex"
0.300000012,"Yandex"
0.300000012,"Yandex"
-0.400000006,"Yandex"
-0.800000012,"Yandex"
0,"Yandex"
-0.100000001,"Yandex"
-0.100000001,"Yandex"
-0.400000006,"Yandex"
-0.400000006,"Yandex"
0.200000003,"Yandex"
-0.5,"Yandex"
0.300000012,"Yandex"
-0.200000003,"Yandex"
-0.699999988,"Yandex"
-0.200000003,"Yandex"
0.200000003,"Yandex"
-0.100000001,"Yandex"
-0.100000001,"Yandex"
0,"Yandex"
-0.100000001,"Yandex"
-0.899999976,"Yandex"
0.699999988,"Yandex"
-0.699999988,"Yandex"
0.300000012,"Yandex"
0,"Yandex"
0.300000012,"Yandex"
0,"Yandex"
-0.5,"Yandex"
-0.400000006,"Yandex"
-0.400000006,"Yandex"
-0.100000001,"Yandex"
0.5,"Yandex"
0,"Yandex"
-0.300000012,"Yandex"
-0.600000024,"Yandex"
0.200000003,"Yandex"
-0.400000006,"Yandex"
-0.200000003,"Yandex"
0.300000012,"Yandex"
0,"Yandex"
0,"Yandex"
-0.699999988,"Yandex"
0,"Yandex"
-0.699999988,"Yandex"
0,"Yandex"
-0.400000006,"Yandex"
0,"Yandex"
-0.600000024,"Yandex"
0.400000006,"Yandex"
-0.400000006,"Yandex"
0.200000003,"Yandex"
-0.400000006,"Yandex"
-0.400000006,"Yandex"
0,"Yandex"
-0.5,"Yandex"
-0.400000006,"Yandex"
0,"Yandex"
-0.400000006,"Yandex"
-0.200000003,"Yandex"
0,"Yandex"
-0.300000012,"Yandex"
0,"Yandex"
-0.200000003,"Yandex"
-0.899999976,"Yandex"
-0.699999988,"Yandex"
0,"Yandex"
0,"Yandex"
-0.800000012,"Yandex"
-0.5,"Yandex"
-0.899999976,"Yandex"
0,"Yandex"
0.5,"Yandex"
0.300000012,"Yandex"
0,"Yandex"
-0.600000024,"Yandex"
-0.200000003,"Yandex"
0.200000003,"Yandex"
0,"Yandex"
0.300000012,"Yandex"
-0.200000003,"Yandex"
0,"Yandex"
-0.5,"Yandex"
-0.899999976,"Yandex"
0.200000003,"Yandex"
0.5,"Yandex"
0.400000006,"Yandex"
-0.100000001,"Yandex"
-0.300000012,"Yandex"
0.100000001,"Yandex"
-0.899999976,"Yandex"
-0.899999976,"Yandex"
-0.200000003,"Yandex"
-0.400000006,"Yandex"
-0.600000024,"Yandex"
-0.699999988,"Yandex"
0.100000001,"Yandex"
-0.300000012,"Yandex"
-0.899999976,"Yandex"
-0.100000001,"Yandex"
-0.800000012,"Yandex"
0,"Yandex"
-0.699999988,"Yandex"
0.100000001,"Yandex"
-0.899999976,"Yandex"
-0.200000003,"Yandex"
0.5,"Yandex"
0.400000006,"Yandex"
0.100000001,"Yandex"
-0.5,"Yandex"
-0.699999988,"Yandex"
-0.200000003,"Yandex"
0,"Yandex"
-0.5,"Yandex"
0,"Yandex"
-0.699999988,"Yandex"
0.699999988,"Yandex"
0,"Yandex"
-0.300000012,"Yandex"
0,"Yandex"
-0.699999988,"Yandex"
-0.800000012,"Yandex"
-0.400000006,"Yandex"
-0.300000012,"Yandex"
0.200000003,"Yandex"
0,"Yandex"
-0.100000001,"Yandex"
0.100000001,"Yandex"
-0.400000006,"Yandex"
-0.699999988,"Yandex"
-0.100000001,"Yandex"
-0.899999976,"Yandex"
-0.100000001,"Yandex"
0,"Yandex"
0,"Yandex"
0.400000006,"Yandex"
0,"Yandex"
0.600000024,"Yandex"
-0.200000003,"Yandex"
0,"Yandex"
0.100000001,"Yandex"
0.800000012,"Yandex"
0.400000006,"Yandex"
0.699999988,"Yandex"
0,"Yandex"
0,"Yandex"
-0.100000001,"Yandex"
0,"Yandex"
-0.200000003,"Yandex"
-0.899999976,"Yandex"
-0.400000006,"Yandex"
-0.600000024,"Yandex"
0,"Yandex"
0.800000012,"Yandex"
-0.100000001,"Yandex"
0.300000012,"Yandex"
0.800000012,"Yandex"
0.600000024,"Yandex"
0.300000012,"Yandex"
0.100000001,"Yandex"
0.600000024,"Yandex"
0.100000001,"Yandex"
0.200000003,"Yandex"
0.5,"Yandex"
0,"Yandex"
0,"Yandex"
0,"Yandex"
0.100000001,"Yandex"
0,"Yandex"
-0.800000012,"Yandex"
0.5,"Yandex"
0.899999976,"Yandex"
0,"Yandex"
0.899999976,"Yandex"
-0.400000006,"Yandex"
0.600000024,"Yandex"
0.699999988,"Yandex"
-0.600000024,"Yandex"
-0.400000006,"Yandex"
0.200000003,"Yandex"
0,"Yandex"
0,"Yandex"
-0.200000003,"Yandex"
-0.100000001,"Yandex"
0,"Yandex"
0,"Yandex"
0,"Yandex"
0.200000003,"Yandex"
0.5,"Yandex"
0.699999988,"Yandex"
0.800000012,"Yandex"
0,"Yandex"
0.100000001,"Yandex"
-0.400000006,"Yandex"
0.200000003,"Yandex"
0,"Yandex"
0.400000006,"Yandex"
0.5,"Yandex"
0.400000006,"Yandex"
-0.400000006,"Yandex"
0,"Yandex"
0.200000003,"Yandex"
0.200000003,"Yandex"
0.400000006,"Yandex"
0.300000012,"Yandex"
0.200000003,"Yandex"
0,"Yandex"
0,"Yandex"
0.300000012,"Yandex"
0,"Yandex"
0,"Yandex"
0.100000001,"Yandex"
0.100000001,"Yandex"
0.699999988,"Yandex"
0.600000024,"Yandex"
0.5,"Yandex"
0.100000001,"Yandex"
0.300000012,"Yandex"
-0.200000003,"Yandex"
-0.200000003,"Yandex"
0.100000001,"Yandex"
0,"Yandex"
0.200000003,"Yandex"
0.800000012,"Yandex"
0.100000001,"Yandex"
0.899999976,"Yandex"
0.300000012,"Yandex"
0.800000012,"Yandex"
0.400000006,"Yandex"
0.600000024,"Yandex"
-0.400000006,"Yandex"
-0.200000003,"Yandex"
-0.699999988,"Yandex"
0.5,"Yandex"
0.200000003,"Yandex"
0,"Yandex"
0,"Yandex"
0.100000001,"Yandex"
0.800000012,"Yandex"
0.100000001,"Yandex"
0.600000024,"Yandex"
0.300000012,"Yandex"
-0.600000024,"Yandex"
0.5,"Yandex"
0.699999988,"Yandex"
0.300000012,"Yandex"
0.200000003,"Yandex"
0.100000001,"Yandex"
0.200000003,"Yandex"
-0.200000003,"Yandex"
0.600000024,"Yandex"
-0.600000024,"Yandex"
0,"Yandex"
-0.300000012,"Yandex"
0,"Yandex"
0.300000012,"Yandex"
-0.100000001,"Yandex"
0.300000012,"Yandex"
-0.100000001,"Yandex"
0.5,"Yandex"
0.400000006,"Yandex"
-0.600000024,"Yandex"
0.100000001,"Yandex"
-0.5,"Yandex"
0.100000001,"Yandex"
-0.300000012,"Yandex"
0.100000001,"Yandex"
-0.200000003,"Yandex"
0.899999976,"Yandex"
0,"Yandex"
0,"Yandex"
0,"Yandex"
